,Bail Status,Days in Court,Offence Location,Date,Proceeding,Court,Offence Number,Offence,Election,Discharge Available,SS Available,CSO Available,Maximum (Summary)(Years),Maximum (Indictable)(Years),Has Lawyer,Not in Custody,Custody Unknown,Is In Custody,Abbotsford,New Westminster,North Vancouver,Port Coquitlam,Richmond,Surrey,Vancouver,Victoria
772,,216,Victoria BC,2023-03-22,CLC,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1
773,,173,Victoria BC,2023-03-22,CLC,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
774,,150,Victoria BC,2023-03-22,CLC,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
775,0.0,126,Saanich BC,2023-03-22,CLC,001,320.15 1,Fail to comply w/ BAC Demand,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,0,0,1
776,2.0,144,Victoria BC,2023-03-22,AHR,001,344 1 b,Robbery (with firearm),3,1,1,1,5,25,1,1,0,0,0,0,0,0,0,0,0,1
777,0.0,294,Saanich BC,2023-03-22,CLC,001,95 1,DWP,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1
778,0.0,56,Victoria BC,2023-03-22,CLC,001,145 4 a,Fail to comply with UT,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1
779,0.0,35,Saanich BC,2023-03-22,APW,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1
780,6.0,83,Victoria BC,2023-03-22,ELE,001,355.2,Trafficking in property obtained by crime - unspecified,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,1
781,0.0,84,Victoria BC,2023-03-22,CLC,001,270 1,Assault PO,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1
782,2.0,61,North Saanich BC,2023-03-22,AHR,001,145 4 a,Fail to comply with UT,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
783,,36,Victoria BC,2023-03-22,CLC,001,264,Criminal Harrassment,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1
784,0.0,161,Saanich BC,2023-03-22,CLC,001,342 1 a,Stealing CC,1,0,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,1
785,8.0,904,Victoria BC,2023-03-22,CLC,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1
786,8.0,491,Victoria BC,2023-03-22,CLC,001,145 2 b,FTA,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1
787,8.0,373,Victoria BC,2023-03-22,CLC,001,145 2 b,FTA,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1
788,6.0,126,Victoria BC,2023-03-22,CWI,001,430 4,Mischief,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1
789,2.0,34,Victoria BC,2023-03-22,CLC,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1
790,,35,Saanich BC,2023-03-22,CLC,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,0,0,1
791,2.0,40,Esquimalt BC,2023-03-22,CLC,001,430,Mischief,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1
792,0.0,70,Victoria BC,2023-03-22,CLC,003,129 a,Obstruct a Peace Officer,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1
793,2.0,79,Victoria BC,2023-03-22,CLC,001,355 a,PSP Over,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,1
794,2.0,8,Saanich BC,2023-03-22,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1
795,6.0,0,Saanich BC,2023-03-22,FAW,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,1
796,,28,Victoria BC,2023-03-22,CLC,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,1
797,0.0,28,Victoria BC,2023-03-22,CLC,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1
798,0.0,28,Victoria BC,2023-03-22,CLC,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,1
799,2.0,1276,Esquimalt BC,2023-03-22,FT,001,270.01 1 a,Assault PO w/weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,0,0,1
800,0.0,777,Victoria BC,2023-03-22,DEC,001,430 4,Mischief,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1
801,2.0,142,North Saanich BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,1
802,6.0,111,Victoria BC,2023-03-22,FXD,001,271,Sexual Assault,1,0,0,0,2,14,0,1,0,0,0,0,0,0,0,0,0,1
803,,139,Victoria BC,2023-03-22,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1
804,6.0,170,Esquimalt BC,2023-03-22,FXD,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
805,2.0,68,Victoria BC,2023-03-22,FXD,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,0,0,1
806,2.0,50,Victoria BC,2023-03-22,FXD,001,380 1 b i,Fraud Under,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
807,2.0,34,Victoria BC,2023-03-22,AHR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1
808,2.0,67,Victoria BC,2023-03-22,AHR,001,145 4 a,Fail to comply with UT,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1
809,2.0,215,Sidney BC,2023-03-22,DSP,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1
810,,342,Victoria BC,2023-03-22,DSP,001,4 1,Possession of Cocaine or Heroin,1,0,0,0,2,7,1,1,0,0,0,0,0,0,0,0,0,1
811,6.0,230,Saanich BC,2023-03-22,DSP,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1
812,,342,Saanich BC,2023-03-22,DSP,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,0,0,1
813,,520,Saanich BC,2023-03-22,FXD,001,271,Sexual Assault,1,0,0,0,2,14,0,1,0,0,0,0,0,0,0,0,0,1
814,2.0,100,Richmond BC,2022-05-20,IGP,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0
815,2.0,65,Richmond BC,2022-05-20,IGP,001,733.1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0
816,2.0,100,Richmond BC,2022-05-20,IGP,001,88 1,Possession of a weapon for a dangerous purpose,1,0,0,0,2,10,0,1,0,0,0,0,0,0,1,0,0,0
817,2.0,65,Richmond BC,2022-05-20,IGP,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0
818,4.0,253,Richmond BC,2022-05-20,FXD,001,279 1 a,Taking a hostage,3,0,0,0,5,25,1,1,0,0,0,0,0,0,1,0,0,0
819,4.0,253,Richmond BC,2022-05-20,FXD,001,279 1.1 a.1,Kidnapping,3,0,0,0,5,25,1,1,0,0,0,0,0,0,1,0,0,0
820,7.0,49,Richmond BC,2022-05-20,FXD,001,433 a,Arson (disregard for human life),3,0,0,0,5,14,0,0,0,1,0,0,0,0,1,0,0,0
821,,86,Richmond BC,2022-05-20,SNT,001,267 b,ACBH,1,0,0,0,2,10,1,1,0,0,0,0,0,0,1,0,0,0
822,2.0,86,Richmond BC,2022-05-20,FA,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,1,0,0,0
823,,169,Saanich BC,2022-05-20,IGP,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,0,0,1
824,2.0,393,Courtenay BC,2022-05-20,AVS,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
825,8.0,302,Courtenay BC,2022-05-20,AVS,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
826,8.0,302,Courtenay BC,2022-05-20,AVS,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1
827,8.0,240,Courtenay BC,2022-05-20,AVS,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
828,0.0,172,Courtenay BC,2022-05-20,AVS,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
829,0.0,172,Courtenay BC,2022-05-20,AVS,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1
830,2.0,111,Victoria BC,2022-05-20,CLC,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1
831,,253,Victoria BC,2022-05-20,IGP,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1
832,2.0,652,Saanich BC,2022-05-20,DSP,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1
833,2.0,634,Saanich BC,2022-05-20,DSP,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
834,2.0,572,Saanich BC,2022-05-20,DSP,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
835,,0,Victoria BC,2022-05-20,APP,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1
836,6.0,0,Victoria BC,2022-05-20,APP,001,145 4 a,Fail to comply with UT,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1
837,,0,Victoria BC,2022-05-20,APP,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,1
838,0.0,526,Central Saanich BC,2022-05-20,IGP,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1
839,0.0,632,Central Saanich BC,2022-05-20,IGP,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1
840,0.0,597,North Saanich BC,2022-05-20,IGP,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1
841,0.0,491,North Saanich BC,2022-05-20,IGP,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1
842,0.0,295,North Saanich BC,2022-05-20,IGP,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1
843,,0,Sidney BC,2022-05-20,AVB,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1
844,2.0,247,Saanich BC,2022-05-20,APP,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1
845,2.0,630,Victoria BC,2022-05-20,CLC,001,5 1,Trafficking drugs,1,0,0,0,2,25,1,1,0,0,0,0,0,0,0,0,0,1
846,2.0,630,Victoria BC,2022-05-20,CLC,001,5 1,Trafficking drugs,1,0,0,0,2,25,1,1,0,0,0,0,0,0,0,0,0,1
847,0.0,225,Central Saanich BC,2022-05-20,FT,001,270 1 a,Assault PO,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1
848,0.0,1776,Victoria BC,2022-05-20,CNT,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,0,0,1
849,2.0,257,Victoria BC,2022-05-20,FT,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1
850,6.0,333,Victoria BC,2022-05-20,PSR,001,5 2,PPT,1,0,0,0,2,25,1,1,0,0,0,0,0,0,0,0,0,1
851,2.0,226,Victoria BC,2022-05-20,FT,001,811,Breach of Recognizance,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
852,2.0,406,Vancouver BC,2022-05-20,PTC,001,5 2,PPT,1,0,0,0,2,25,1,1,0,0,0,0,0,0,0,0,0,1
853,,184,Nanaimo BC,2022-05-20,PTC,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,0,0,1
854,,106,Central Saanich BC,2022-05-20,PTC,001,151,Sexual Interference w/ child,1,1,1,1,2,14,1,1,0,0,0,0,0,0,0,0,0,1
855,,122,Surrey BC,2022-05-20,PTC,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,0,0,1
856,3.0,75,Prince George BC,2022-05-20,PTC,001,320.17,Flight from police,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1
857,3.0,65,Prince George BC,2022-05-20,PTC,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,0,0,1
858,,197,Esquimalt BC,2022-05-20,PTC,001,320.14 1 b,Driving over 0.08,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1
859,2.0,37,Surrey BC,2022-05-20,APW,001,151,Sexual Interference w/ child,1,1,1,1,2,14,0,1,0,0,0,0,0,0,0,1,0,0
860,2.0,165,Surrey BC,2022-05-20,AHR,001,5 1,Trafficking drugs,1,0,0,0,2,25,1,1,0,0,0,0,0,0,0,1,0,0
861,,28,Surrey BC,2022-05-20,FXD,010,5 2,PPT,1,0,0,0,2,25,0,1,0,0,0,0,0,0,0,1,0,0
862,2.0,71,Surrey BC,2022-05-20,FXD,001,380 1 b,Fraud Under,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
863,,158,Delta BC,2022-05-20,APW,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,1,0,0
864,2.0,50,Surrey BC,2022-05-20,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
865,2.0,88,Surrey BC,2022-05-20,APW,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
866,2.0,88,Surrey BC,2022-05-20,APW,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
867,,95,Surrey BC,2022-05-20,PAR,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,1,0,0
868,2.0,307,Surrey BC,2022-05-20,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
869,2.0,211,Surrey BC,2022-05-20,FXD,001,91 2,Possess prohibited weapon,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
870,2.0,61,Surrey BC,2022-05-20,AHR,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
871,2.0,52,Surrey BC,2022-05-20,FXD,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
872,2.0,36,Surrey BC,2022-05-20,FXD,001,145 4 a,Fail to comply with UT,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
873,0.0,178,Surrey BC,2022-05-20,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
874,3.0,86,Kelowna BC,2022-05-20,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
875,3.0,86,Kelowna BC,2022-05-20,FXD,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
876,3.0,86,Surrey BC,2022-05-20,FXD,001,348 1 d,Break and enter with intent (dwelling),3,0,0,0,2,25,1,1,0,0,0,0,0,0,0,1,0,0
877,2.0,209,Langley BC,2022-05-20,FXD,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
878,2.0,173,Surrey BC,2022-05-20,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
879,,86,Surrey BC,2022-05-20,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
880,0.0,84,Surrey BC,2022-05-20,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
881,2.0,29,Langley BC,2022-05-20,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
882,,214,Langley BC,2022-05-20,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
883,,203,Surrey BC,2022-05-20,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
884,,78,Delta BC,2022-05-20,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
885,2.0,116,White Rock BC,2022-05-20,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
886,,28,Delta BC,2022-05-20,FXD,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,1,0,0
887,2.0,211,Surrey BC,2022-05-20,FXD,002,56.1 1,Possess ID docs,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
888,2.0,211,Surrey BC,2022-05-20,FXD,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0
889,2.0,418,Langley BC,2022-05-20,APW,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
890,2.0,273,Langley BC,2022-05-20,APW,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
891,2.0,38,Langley BC,2022-05-20,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
892,2.0,38,Langley BC,2022-05-20,FXD,001,356 1 a i,Theft of Mail,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
893,,50,Surrey BC,2022-05-20,CLC,001,86 1,Unsafe storage of a firearm,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
894,0.0,94,Surrey BC,2022-05-20,PAR,001,249 4,Flight from Police causing bodily harm (repealed),3,0,0,0,2,14,0,1,0,0,0,0,0,0,0,1,0,0
895,0.0,0,Surrey BC,2022-05-20,FAW,001,95 1,DWP,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0
896,3.0,723,Surrey BC,2022-05-20,FXD,002,268 2,Agg assault,3,0,0,0,5,14,1,1,0,0,0,0,0,0,0,1,0,0
897,,25,Surrey BC,2022-05-20,APP,001,742.6,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
898,0.0,415,Delta BC,2022-05-20,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
899,,260,Surrey BC,2022-05-20,FXD,001,271,Sexual Assault,1,0,0,0,2,14,0,1,0,0,0,0,0,0,0,1,0,0
900,2.0,44,Surrey BC,2022-05-20,PAR,001,88 1,Possession of a weapon for a dangerous purpose,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
901,2.0,392,Langley BC,2022-05-20,CWI,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
902,0.0,254,Surrey BC,2022-05-20,AHR,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
903,0.0,43,Surrey BC,2022-05-20,PAR,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
904,0.0,259,Surrey BC,2022-05-20,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
905,,217,Surrey BC,2022-05-20,FXD,001,380 1,Fraud - unspecified,3,0,0,0,5,14,1,1,0,0,0,0,0,0,0,1,0,0
906,0.0,175,Surrey BC,2022-05-20,FXD,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0
907,0.0,112,Langley BC,2022-05-20,FXD,001,267 b,ACBH,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
908,,0,Surrey BC,2022-05-20,FAW,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
909,0.0,70,Langley BC,2022-05-20,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
910,2.0,231,Surrey BC,2022-05-20,FXD,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
911,,189,Surrey BC,2022-05-20,CWI,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
912,,98,Delta BC,2022-05-20,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
913,,364,Surrey BC,2022-05-20,FXD,001,430 4,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
914,6.0,182,Surrey BC,2022-05-20,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
915,0.0,28,Surrey BC,2022-05-20,FXD,001,271,Sexual Assault,1,0,0,0,2,14,0,1,0,0,0,0,0,0,0,1,0,0
916,0.0,161,Surrey BC,2022-05-20,FXD,001,95 1,DWP,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0
917,2.0,49,Delta BC,2022-05-20,FXD,001,430 3,Mischief,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
918,2.0,84,Surrey BC,2022-05-20,FXD,001,270.01 1 a,Assault PO w/weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
919,0.0,28,Surrey BC,2022-05-20,APW,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
920,0.0,473,White Rock BC,2022-05-20,FXD,001,102 a,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0
921,,0,Surrey BC,2022-05-20,FAW,001,82 1,Make/possess explosives,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
922,2.0,112,Delta BC,2022-05-20,CLC,001,267 b,ACBH,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,1,0,0
923,0.0,63,Delta BC,2022-05-20,PAR,001,34 1,Fishing regulations offence,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
924,0.0,63,Delta BC,2022-05-20,PAR,001,34 1,Fishing regulations offence,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
925,0.0,85,Surrey BC,2022-05-20,APW,001,320.17,Flight from police,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
926,0.0,134,Surrey BC,2022-05-20,FXD,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
927,,21,Delta BC,2022-05-20,CLC,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
928,0.0,28,Surrey BC,2022-05-20,FXD,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
929,2.0,25,Surrey BC,2022-05-20,CLC,001,270 1,Assault PO,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
930,2.0,360,Delta BC,2022-05-20,FXD,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
931,,21,Surrey BC,2022-05-20,CLC,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,1,0,0
932,2.0,112,Delta BC,2022-05-20,APP,001,151,Sexual Interference w/ child,1,1,1,1,2,14,1,0,1,0,0,0,0,0,0,1,0,0
933,2.0,311,Langley BC,2022-05-20,PTC,001,5 2,PPT,1,0,0,0,2,25,1,0,1,0,0,0,0,0,0,1,0,0
934,2.0,114,Surrey BC,2022-05-20,DSP,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
935,6.0,424,Surrey BC,2022-05-20,DSP,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
936,0.0,164,Surrey BC,2022-05-20,DSP,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0
937,2.0,219,Surrey BC,2022-05-20,ARB,001,355 a,PSP Over,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
938,6.0,116,Vancouver BC,2022-05-20,JIR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
939,2.0,189,Surrey BC,2022-05-20,ARB,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0
940,2.0,155,Surrey BC,2022-05-20,ARB,011,355 a,PSP Over,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
941,2.0,84,Burnaby BC,2022-05-20,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
942,2.0,79,North Vancouver BC,2022-05-20,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
943,0.0,115,White Rock BC,2022-05-20,DSP,001,430 4 b,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
944,0.0,364,Surrey BC,2022-05-20,APW,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
945,0.0,304,Surrey BC,2022-05-20,DSP,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
946,2.0,206,Surrey BC,2022-05-20,DSP,001,86 1,Unsafe storage of a firearm,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
947,8.0,213,Surrey BC,2022-05-20,DSP,001,355 b,PSP Under,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
948,8.0,176,Surrey BC,2022-05-20,DSP,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
949,0.0,240,Surrey BC,2022-05-20,DSP,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
950,0.0,205,Surrey BC,2022-05-20,APP,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
951,7.0,32,Langley BC,2022-05-20,JIR,001,733.1,Breach of Probation,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0
952,0.0,79,Burnaby BC,2022-05-20,IGP,001,95 1,DWP,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0
953,2.0,632,New Westminster BC,2022-05-20,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
